Date,Open,High,Low,Close,Adj Close,Volume
2020-05-04,140.77000427246094,144.97999572753906,140.4499969482422,143.44000244140625,143.44000244140625,9184700
2020-05-05,144.42999267578125,148.44000244140625,140.86000061035156,144.82000732421875,144.82000732421875,7371600
2020-05-06,145.47000122070312,150.74000549316406,144.08999633789062,149.58999633789062,149.58999633789062,6031100
2020-05-07,154.83999633789062,162.0,154.0399932861328,157.8000030517578,157.8000030517578,8388900
2020-05-08,160.0,161.16000366210938,152.7050018310547,155.39999389648438,155.39999389648438,7079100
2020-05-11,159.42999267578125,168.0,158.0,166.47999572753906,166.47999572753906,10142700
2020-05-12,168.0,168.22999572753906,160.0500030517578,161.0399932861328,161.0399932861328,7102600
2020-05-13,163.61000061035156,171.5,159.1699981689453,167.13999938964844,167.13999938964844,11081300
2020-05-14,168.25999450683594,170.8000030517578,162.88999938964844,167.91000366210938,167.91000366210938,6730500
2020-05-15,166.75,175.44000244140625,166.55999755859375,174.8300018310547,174.8300018310547,8540500
2020-05-18,170.02999877929688,173.44000244140625,162.64199829101562,164.69000244140625,164.69000244140625,9636800
2020-05-19,167.0,173.86000061035156,166.2100067138672,173.67999267578125,173.67999267578125,8485500
2020-05-20,173.52999877929688,175.63999938964844,170.52999877929688,175.47999572753906,175.47999572753906,6910000
2020-05-21,175.9600067138672,177.8000030517578,168.36000061035156,172.02999877929688,172.02999877929688,5525300
2020-05-22,171.86000061035156,175.88999938964844,170.1999969482422,171.05999755859375,171.05999755859375,4302200
2020-05-26,169.10000610351562,169.69000244140625,163.1199951171875,164.0,164.0,6689700
2020-05-27,158.00999450683594,162.22000122070312,149.16000366210938,161.97000122070312,161.97000122070312,10076700
2020-05-28,159.22999572753906,169.39999389648438,159.1999969482422,163.5500030517578,163.5500030517578,6386800
2020-05-29,168.0,179.99000549316406,167.86000061035156,179.47999572753906,179.47999572753906,15311300
2020-06-01,183.17999267578125,205.8699951171875,183.0,204.14999389648438,204.14999389648438,24394400
